id_municipio,id_municipio_nome,sigla_uf,populacao,area,taxa_alfabetizacao,indice_envelhecimento,idade_mediana,razao_sexo
2515930,Sertãozinho,PB,5054,32,0.82341,62.11,34,94.38
2514602,São José do Bonfim,PB,3241,154,0.79506,52.9,34,97.44
2501534,Baraúna,PB,4758,50,0.77006,67.74,34,96.37
2502102,Boa Ventura,PB,5206,169,0.75783,59.55,34,100.35
2503209,Cabedelo,PB,66264,30,0.91478,43.74,34,90.66
2508505,Livramento,PB,6877,267,0.82041,58.01,34,97.39
2513356,Santa Inês,PB,3221,328,0.73019,47.37,34,109
2504108,Carrapateira,PB,2312,59,0.78503,55.14,34,109.99
2512721,Pedro Régis,PB,5763,74,0.74452,57.72,34,103.03
2501153,Areia de Baraúnas,PB,2005,114,0.76311,58.53,34,103.97
2503506,Cacimba de Dentro,PB,16052,165,0.70047,61.84,34,95.71
2507804,Junco do Seridó,PB,6783,180,0.81344,56.87,34,98.05
2513000,Salgadinho,PB,3355,179,0.75217,59.86,34,105.58
2511400,Picuí,PB,18304,668,0.81699,60.83,34,94.87
2506806,Ingá,PB,17637,262,0.74787,60.75,34,96.16
2502805,Brejo do Cruz,PB,13596,401,0.76922,52.57,34,94.55
2505352,Damião,PB,4980,186,0.67268,60.27,34,100.81
2510709,Passagem,PB,2463,123,0.79637,54.41,34,97.36
2515906,Serraria,PB,4882,65,0.72011,60.28,34,96.26
2509602,Monte Horebe,PB,4313,117,0.77306,61.71,34,97.36
2505600,Diamante,PB,6299,272,0.75096,56.59,34,96.84
2507309,Jacaraú,PB,14449,257,0.74971,56.79,34,95.21
2510808,Patos,PB,102435,473,0.87181,50.64,34,88.91
2501807,Bayeux,PB,82556,28,0.87224,44.46,34,90.44
2516102,Soledade,PB,13877,578,0.86287,54.43,34,98.32
2500304,Alagoa Grande,PB,26006,322,0.72553,58.51,34,94.22
2516508,Taperoá,PB,14063,628,0.80789,59.96,34,96.29
2516805,Triunfo,PB,9879,224,0.80794,67.77,34,101.43
2504009,Campina Grande,PB,417053,592,0.91972,52.31,34,89.79
2510105,Nova Floresta,PB,9712,48,0.80096,63.06,34,92.1
2504801,Coremas,PB,14604,372,0.74242,58.74,34,98.2
2506400,Gurinhém,PB,13757,340,0.70915,51.9,34,99.05
2504207,Catingueira,PB,4491,527,0.745,55.11,34,99.16
2506301,Guarabira,PB,57020,162,0.85251,48.82,34,93.25
2512747,Riachão,PB,2927,85,0.73601,59.62,34,99.8
2502706,Borborema,PB,4201,26,0.75639,57.88,34,100.38
2512754,Riachão do Bacamarte,PB,4690,40,0.7707,55.86,34,95.99
2512903,Rio Tinto,PB,24546,465,0.80432,50.06,34,94.12
2514503,São José de Piranhas,PB,18998,687,0.78745,61.59,34,100.35
2514107,São João do Tigre,PB,4260,813,0.72295,62.51,34,103.19
2508208,Lagoa de Dentro,PB,7812,84,0.74938,60.63,34,98.5
2503605,Caiçara,PB,6602,124,0.75029,55.3,34,99.76
2512762,Riachão do Poço,PB,4737,40,0.70757,52.41,34,97.01
2500734,Amparo,PB,2234,122,0.80058,50.6,34,103.09
2505907,Emas,PB,3001,248,0.73957,51.88,34,101.67
2612307,Saloá,PE,13782,252,0.74217,57.09,34,91.18
2603900,Carnaíba,PE,18642,428,0.79789,55.51,34,95.94
2603405,Calumbi,PE,5228,179,0.77517,55.2,34,92.92
2600609,Alagoinha,PE,13535,214,0.79,58.94,34,100.5
2603603,Camutanga,PE,7747,39,0.79674,56.36,34,95.51
2614501,Surubim,PE,64030,253,0.82083,56.43,34,91.46
2600708,Aliança,PE,35719,273,0.78282,49.41,34,94.13
2602506,Brejinho,PE,7712,106,0.80561,57,34,98.71
2615201,Terra Nova,PE,8918,319,0.84508,54.07,34,104.92
2613701,São Lourenço da Mata,PE,111034,264,0.88232,41.91,34,91.1
2605400,Feira Nova,PE,21426,108,0.7825,52.13,34,92.07
2606804,Igarassu,PE,114954,307,0.8989,40.52,34,90.85
2611705,Riacho das Almas,PE,20638,314,0.7574,57.62,34,96.92
2614709,Tacaimbó,PE,13077,228,0.73324,53.15,34,107.18
2611309,Pombos,PE,27549,240,0.79418,47.91,34,95
2609709,Orobó,PE,21758,139,0.77103,60.55,34,94.58
2603504,Camocim de São Félix,PE,17389,72,0.77174,55.08,34,94.19
2602902,Cabo de Santo Agostinho,PE,202831,445,0.89814,40.85,34,92.43
2611804,Ribeirão,PE,33489,290,0.81485,49.2,34,90.11
2616407,Vitória de Santo Antão,PE,133715,337,0.84651,49.46,34,89.69
2209302,Santa Luz,PI,5332,1185,0.81728,51.63,34,105.63
2208809,Regeneração,PI,17119,1251,0.74819,50.98,34,94.83
2205201,Jaicós,PI,17515,867,0.68917,55.35,34,95.29
2201002,Arraial,PI,4519,683,0.76251,64.34,34,100.98
2207959,Nova Santa Rita,PI,4076,910,0.77281,48.01,34,109.24
2200277,Alegrete do Piauí,PI,4629,244,0.70787,53.69,34,99.05
2203354,Dirceu Arcoverde,PI,7048,1006,0.76194,55.57,34,106.2
2207900,Pedro II,PI,37876,1544,0.75197,61.95,34,99.42
2201408,Barro Duro,PI,6631,159,0.76637,56.25,34,94.1
2208650,Queimada Nova,PI,8738,1283,0.79281,58.49,34,102.64
2203909,Floriano,PI,61742,3408,0.898,53.08,34,90.57
2201507,Batalha,PI,26251,1589,0.74752,54.32,34,100.17
2205540,Lagoinha do Piauí,PI,2939,68,0.79922,57.37,34,102.13
2201945,Boqueirão do Piauí,PI,6545,270,0.78434,56.08,34,97.85
2204352,Geminiano,PI,5434,441,0.73369,54.42,34,100.77
2202737,Coivaras,PI,4113,484,0.77947,51.55,34,106.16
2205532,Jurema,PI,4425,1272,0.719,49.74,34,112.13
2204501,Guadalupe,PI,10232,1027,0.8656,51.08,34,96.33
2208403,Piripiri,PI,65507,1407,0.80824,56.66,34,94.49
2200509,Amarante,PI,17194,1152,0.77908,52.83,34,96.11
2208007,Picos,PI,82568,577,0.86286,50.3,34,92.03
2200806,Antônio Almeida,PI,3145,645,0.83052,57.28,34,102.7
2207009,Oeiras,PI,38077,2703,0.82674,55.94,34,93.29
2210052,São José do Divino,PI,4838,319,0.69866,54.04,34,102.3
2202075,Cajazeiras do Piauí,PI,3107,514,0.8096,63.75,34,101.43
2206001,Marcos Parente,PI,4722,677,0.82693,56.59,34,94.8
2207934,Pedro Laurentino,PI,2453,871,0.8024,50.37,34,108.48
2207108,Olho D'Água do Piauí,PI,2637,184,0.77918,54.91,34,99.77
2202406,Capitão de Campos,PI,11084,572,0.77064,58.92,34,96.32
2208601,Prata do Piauí,PI,3042,197,0.73844,66.3,34,102.4
2202117,Campo Alegre do Fidalgo,PI,4614,658,0.69647,47.65,34,107.37
2201101,Avelino Lopes,PI,10861,1220,0.81095,52.33,34,102.08
2211001,Teresina,PI,862981,1391,0.92875,47.64,34,88.01
4122206,Rio Branco do Sul,PR,37481,811,0.93144,38.2,34,104.31
4113304,Laranjeiras do Sul,PR,31950,674,0.94601,53.18,34,96.99
4127106,Telêmaco Borba,PR,74699,1383,0.9588,44.65,34,97.68
4108320,Francisco Alves,PR,8111,322,0.90631,62.48,34,99.85
4104253,Campo Magro,PR,30136,275,0.95848,40.46,34,99.44
4117503,Paiçandu,PR,45932,171,0.94854,45.34,34,97.05
4127007,Teixeira Soares,PR,9513,903,0.95571,51.55,34,103.26
4125100,São João do Triunfo,PR,13707,720,0.93698,48.94,34,106.34
4107900,Floresta,PR,10454,158,0.94588,47.23,34,95.77
4122404,Rolândia,PR,71189,459,0.95152,56.73,34,94.8
4128203,União da Vitória,PR,54817,720,0.97393,57.01,34,95.21
4104428,Candói,PR,14959,1513,0.92556,44.82,34,101.49
4121703,Reserva,PR,24441,1636,0.89689,50.48,34,102.6
4127502,Tibagi,PR,19922,2978,0.93179,45.27,34,100.9
4108403,Francisco Beltrão,PR,95376,735,0.96251,53.16,34,97.36
4103040,Boa Ventura de São Roque,PR,6302,620,0.90763,49.55,34,105.81
4117305,Ortigueira,PR,24074,2430,0.88268,49.67,34,103.23
4120804,Quatro Barras,PR,24151,180,0.97035,42.63,34,98.97
4100301,Agudos do Sul,PR,10169,192,0.93275,52.15,34,106.39
4105003,Catanduvas,PR,10288,580,0.91483,57.68,34,103.71
4120903,Quedas do Iguaçu,PR,30610,822,0.92056,50.1,34,99.78
4128633,Doutor Ulysses,PR,5696,777,0.86545,50.29,34,108.53
4111407,Ivaí,PR,13186,608,0.93892,49.75,34,106.54
4119400,Piraí do Sul,PR,23605,1345,0.95571,51.7,34,98.5
4105201,Cerro Azul,PR,16126,1341,0.86177,53.07,34,107.86
4114401,Mangueirinha,PR,16586,1055,0.92343,49.75,34,98.81
4122156,Rio Bonito do Iguaçu,PR,13911,681,0.93498,42.74,34,107
4107736,Fernandes Pinheiro,PR,6255,407,0.92888,50.97,34,104.95
4108452,Foz do Jordão,PR,4926,235,0.92074,51.21,34,97.51
4111902,Jaguapitã,PR,15022,475,0.93759,51.62,34,97.98
3304144,Queimados,RJ,140327,76,0.96241,46.85,34,91.19
3302403,Macaé,RJ,246134,1217,0.96546,40.58,34,93.6
3305554,Seropédica,RJ,79896,265,0.95328,52.67,34,93.13
3302007,Itaguaí,RJ,116492,283,0.95842,49.39,34,95.27
3306156,Varre-Sai,RJ,10200,202,0.89763,53.77,34,104.84
2405603,Jardim de Piranhas,RN,13974,331,0.8034,52.84,34,99.44
2409605,Pedra Preta,RN,2433,295,0.75397,61.43,34,105.82
2401404,Baía Formosa,RN,8819,247,0.82876,43.26,34,103.62
2409704,Pedro Avelino,RN,6237,953,0.75568,58.98,34,105.13
2411700,São Bento do Trairí,RN,3790,191,0.76118,57.05,34,93.37
2409100,Passa e Fica,RN,10851,42,0.77747,54.07,34,96.22
2411106,Ruy Barbosa,RN,3191,126,0.77533,64.35,34,104.86
2412302,São José do Campestre,RN,11119,341,0.77503,62.95,34,97.22
2400406,Água Nova,RN,2946,51,0.79082,58.75,34,95.88
2409407,Pau dos Ferros,RN,30221,260,0.87041,55.91,34,93.03
2407005,Luís Gomes,RN,9067,167,0.78213,60.09,34,98.86
2403251,Parnamirim,RN,252375,124,0.94908,43.42,34,89.26
2406700,Lajes,RN,9849,677,0.81811,65.95,34,96.93
2413508,Serrinha,RN,6417,193,0.74033,60.88,34,103.67
2405900,João Dias,RN,2075,88,0.77939,53.76,34,99.04
2405504,Jardim de Angicos,RN,2428,254,0.78594,56.5,34,102.24
2407609,Messias Targino,RN,4271,143,0.75883,58.78,34,95.52
2412609,São Paulo do Potengi,RN,16750,240,0.81116,56.99,34,94.6
2414100,Tenente Ananias,RN,10251,224,0.77852,56.48,34,98.88
2400703,Alto do Rodrigues,RN,12450,191,0.83868,42.18,34,95.12
2413300,Serra de São Bento,RN,5674,97,0.72963,58.05,34,97.88
2414605,Upanema,RN,13575,873,0.77774,48.65,34,103.46
2406403,Lagoa de Velhos,RN,2548,112,0.81232,53.45,34,104.05
2400208,Açu,RN,56426,1303,0.82327,47.76,34,94.64
2402501,Carnaubais,RN,9671,518,0.80261,45.89,34,101.16
1100601,Cacaulândia,RO,4145,1962,0.88078,46.5,34,106.26
1100015,Alta Floresta D'Oeste,RO,21440,7067,0.91587,44.61,34,101.82
1100056,Cerejeiras,RO,15798,2783,0.92152,47.01,34,98.03
1101450,Parecis,RO,4078,2549,0.89528,37.82,34,110.24
4311627,Lindolfo Collor,RS,6233,33,0.97038,39.3,34,101.68
4306767,Eldorado do Sul,RS,39416,510,0.9649,48.27,34,96
4304408,Canela,RS,48644,253,0.97545,47.73,34,92.72
4300604,Alvorada,RS,186616,72,0.9738,47.91,34,91.23
4313375,Nova Santa Rita,RS,28982,218,0.97027,45.47,34,98.94
4302055,Benjamin Constant do Sul,RS,2082,132,0.88145,63.44,34,109.25
4300877,Araricá,RS,8524,35,0.96969,44.67,34,99.23
4219507,Xanxerê,SC,51380,377,0.9659,52.43,34,95.88
4204004,Catanduvas,SC,10566,199,0.96161,48.28,34,98.68
4208302,Itapema,SC,75690,58,0.98141,49.54,34,96.43
4219176,Vargem Bonita,SC,4570,300,0.94548,57.42,34,102.21
4210407,Maracajá,SC,7749,63,0.96686,50.03,34,100.44
4202909,Brusque,SC,140884,285,0.98154,44.93,34,96.07
4204806,Curitibanos,SC,39975,950,0.94736,50.34,34,95.45
4212205,Papanduva,SC,19143,765,0.96098,48.34,34,102.92
4219309,Videira,SC,55305,384,0.97575,50.26,34,97.81
4208104,Itaiópolis,SC,22011,1298,0.96683,49.19,34,106.12
4209102,Joinville,SC,612356,1128,0.98433,49.43,34,96.7
4216057,São Cristovão do Sul,SC,4289,346,0.92972,43.82,34,184.57
4216354,São João do Itaperiú,SC,4459,152,0.96247,49.59,34,105.29
4202602,Bom Retiro,SC,8408,1057,0.94406,54.81,34,101.1
4212270,Passos Maia,SC,4020,617,0.92142,51.97,34,103.94
4213005,Pinheiro Preto,SC,3473,61,0.97427,56.3,34,100.64
4217709,Sombrio,SC,29956,143,0.96757,47.75,34,94.81
4211207,Morro da Fumaça,SC,18535,83,0.96434,42.14,34,97.85
4203709,Canelinha,SC,12816,151,0.94298,49.53,34,102.86
4208500,Ituporanga,SC,26365,337,0.96958,51.36,34,99.63
4209904,Lontras,SC,12851,198,0.96423,50.33,34,99.37
4208906,Jaraguá do Sul,SC,181976,531,0.98564,43.65,34,97.89
4211108,Monte Castelo,SC,7722,561,0.95347,49.08,34,104.39
4206306,Guabiruba,SC,24543,172,0.97822,43.63,34,100.71
4217402,Schroeder,SC,20053,165,0.98007,37.42,34,100.27
4211751,Otacílio Costa,SC,17283,847,0.95677,48.16,34,98.4
4213708,Pouso Redondo,SC,17118,357,0.96195,49.23,34,100.97
4202305,Biguaçu,SC,76506,366,0.97148,46.24,34,95.79
4205506,Fraiburgo,SC,33463,549,0.95708,49.27,34,97.87
4205902,Gaspar,SC,72469,387,0.97991,47.49,34,97.76
2804706,Nossa Senhora de Lourdes,SE,6248,84,0.7722,51.68,34,100.19
2803708,Macambira,SE,6778,137,0.805,56.14,34,94.98
2806800,São Domingos,SE,10316,102,0.79667,52.62,34,94.7
2800209,Aquidabã,SE,20089,360,0.77689,56.43,34,95.52
2801900,Cumbe,SE,3818,128,0.78094,55.58,34,96.1
2806206,Salgado,SE,20267,248,0.8043,46.54,34,98.93
2802502,General Maynard,SE,3036,20,0.85642,42.31,34,89.22
2807006,São Miguel do Aleixo,SE,3426,145,0.73972,59.39,34,95.34
2802403,Gararu,SE,11054,657,0.72327,48.45,34,106.17
2805208,Pinhão,SE,5663,156,0.78954,55.75,34,94.02
2805109,Pedrinhas,SE,7384,33,0.7675,53.44,34,93.36
3531803,Monte Mor,SP,64586,241,0.95575,41.45,34,97.2
3543105,Ribeirão Corrente,SP,4604,148,0.9277,51.8,34,100.17
3550704,São Sebastião,SP,81435,402,0.95617,43.68,34,95.63
3535804,Paranapanema,SP,19353,1019,0.94307,49.43,34,103.26
3523602,Itirapina,SP,13138,565,0.96509,63.72,34,143.23
3526506,Lavínia,SP,4798,538,0.96515,103.17,34,286.63
3510609,Carapicuíba,SP,386633,35,0.96621,45.97,34,92.48
3503604,Areiópolis,SP,10113,86,0.93716,44.6,34,101.67
3528700,Marabá Paulista,SP,3499,920,0.9358,77.37,34,165.72
3507308,Boracéia,SP,4715,122,0.95104,55.07,34,103.06
3544202,Riolândia,SP,7889,632,0.92593,65.46,34,158.57
3555703,União Paulista,SP,1603,79,0.93296,54.86,34,96.45
3556909,Vista Alegre do Alto,SP,8109,95,0.93176,49.39,34,102.67
3556503,Várzea Paulista,SP,115557,35,0.96529,47.11,34,98.11
3514809,Eldorado,SP,13055,1654,0.92381,55.76,34,100.51
3552502,Suzano,SP,306859,206,0.96614,44.68,34,93.55
3518800,Guarulhos,SP,1284053,319,0.96778,46.27,34,92.53
3525854,Jumirim,SP,3056,57,0.96266,57.19,34,99.22
3555356,Ubarana,SP,5365,210,0.91898,54.29,34,105.01
3513504,Cubatão,SP,112397,143,0.95453,45.48,34,92.33
3522208,Itapecerica da Serra,SP,157865,151,0.95515,41.13,34,95.42
3539509,Pitangueiras,SP,33639,431,0.94491,51.98,34,98.98
3544103,Rio Grande da Serra,SP,44059,36,0.95794,46.36,34,95.36
3519303,Ibaté,SP,32175,291,0.95078,45.33,34,99.39
3505708,Barueri,SP,316252,66,0.97389,38.41,34,91.32
3516853,Gavião Peixoto,SP,4700,244,0.94261,50.26,34,98.65
3519071,Hortolândia,SP,232196,62,0.96926,42.06,34,98.32
3522901,Itapuí,SP,13610,140,0.94817,53.53,34,99.14
3530904,Mombuca,SP,3722,134,0.92926,44.03,34,96.52
3513009,Cotia,SP,273741,324,0.96941,40.23,34,93.97
3525003,Jandira,SP,118024,17,0.96945,40.18,34,93.91
3527603,Luís Antônio,SP,12260,598,0.95655,44.33,34,100.02
3505351,Barra do Chapéu,SP,5179,406,0.91187,51.25,34,107.49
3555505,Ubirajara,SP,5129,282,0.93899,55.02,34,107.86
3526605,Lavrinhas,SP,7140,167,0.95688,43.71,34,98.75
1717008,Pindorama do Tocantins,TO,4469,1561,0.87328,50.19,34,109.84
1706001,Couto Magalhães,TO,5327,1584,0.8616,46.74,34,108.08
1714203,Natividade,TO,8737,3242,0.86329,50.73,34,105.44
1703206,Bernardo Sayão,TO,4221,924,0.86407,41.44,34,103.61
1701051,Angico,TO,2872,448,0.89397,46.04,34,111.16
1715705,Palmeirante,TO,4786,2638,0.835,46.36,34,112.96
1713304,Miranorte,TO,12663,1033,0.90808,49.76,34,103.25
1702406,Arraias,TO,10194,5803,0.83724,58.94,34,105.29
1711803,Juarina,TO,2243,483,0.86507,44.26,34,104.09
1716208,Paranã,TO,10521,11217,0.8214,51.6,34,111.14
1701903,Araguacema,TO,5914,2775,0.87359,48.42,34,107.96
1713205,Miracema do Tocantins,TO,18439,2664,0.90711,50.29,34,100.11
1700251,Abreulândia,TO,2575,1906,0.87873,44.39,34,112.72
1702307,Arapoema,TO,5542,1558,0.87208,46.62,34,105.33
1710706,Itaguatins,TO,5167,730,0.82381,50.68,34,107.05
1720903,Taguatinga,TO,13957,2342,0.87259,53.36,34,105.17
1705557,Combinado,TO,4732,209,0.88475,42.14,34,100.51
2704906,Mar Vermelho,AL,3155,92,0.79239,62.93,36,97.56
2925931,Quixabeira,BA,9447,366,0.81967,75.72,36,101.73
2931103,Tanquinho,BA,7713,244,0.8651,72.38,36,94.48
2903508,Belo Campo,BA,18381,773,0.79991,72.7,36,99.52
2929404,São Miguel das Matas,BA,10333,231,0.8184,66.4,36,99.92
2918555,Jussari,BA,5888,329,0.81838,64.75,36,101.44
2931004,Tanhaçu,BA,21004,1278,0.78833,69.65,36,100.63
2905008,Caculé,BA,22428,611,0.85951,74.53,36,97.47
2930402,Serra Preta,BA,17970,595,0.79777,77.29,36,93.44
2902609,Baixa Grande,BA,18164,968,0.80725,72.3,36,98.71
2913101,Ibititá,BA,16934,573,0.85167,62.93,36,100.96
2913309,Ichu,BA,6180,138,0.88949,70.75,36,94.78
2927903,Santa Inês,BA,10238,379,0.7896,68.07,36,97.92
2900405,Água Fria,BA,14471,743,0.79981,68.91,36,94.43
2913903,Ipiaú,BA,40553,280,0.85198,63.56,36,92.81
2930006,Sebastião Laranjeiras,BA,9353,1985,0.784,62.51,36,102.07
2914208,Irajuba,BA,6090,459,0.77454,67.51,36,97.25
2928208,Santana,BA,24692,1909,0.83257,68.32,36,103.38
2932606,Urandi,BA,15354,902,0.82726,71.25,36,100.22
2912400,Ibipeba,BA,16580,1382,0.84223,61.03,36,102.25
2928505,Santa Teresinha,BA,10425,719,0.79062,70.43,36,93.6
2933174,Varzedo,BA,9889,221,0.80575,64.78,36,99.14
2921203,Miguel Calmon,BA,24619,1600,0.83507,62.73,36,96.94
2922300,Muritiba,BA,28643,86,0.88199,58.36,36,87.52
2932101,Ubaíra,BA,18615,659,0.76417,64.74,36,99.85
2933059,Várzea da Roça,BA,13800,468,0.76794,73.6,36,97.59
2901502,Anguera,BA,11028,188,0.85219,68.86,36,95.83
2920403,Manoel Vitorino,BA,13856,2202,0.762,68.83,36,102.45
2904100,Boquira,BA,19315,1426,0.79453,74.76,36,96.82
2923209,Oliveira dos Brejinhos,BA,20699,3313,0.85199,74.11,36,102.28
2919009,Lajedinho,BA,3524,847,0.81815,58.65,36,98.93
2932507,Una,BA,18031,1127,0.821,60.14,36,100.43
2907400,Catolândia,BA,3430,703,0.79473,62.13,36,107.87
2913408,Igaporã,BA,15524,837,0.8164,73.82,36,96.92
2916807,Itarantim,BA,17035,1674,0.83278,64.4,36,103.1
2919058,Lajedo do Tabocal,BA,7488,383,0.81769,67.58,36,99.95
2915700,Itamari,BA,7048,143,0.77345,64.99,36,100.71
2910750,Fátima,BA,17894,364,0.75061,70.86,36,100.26
2921450,Mirante,BA,10181,1173,0.75889,74.23,36,106.76
2921104,Medeiros Neto,BA,22166,1312,0.83187,67.13,36,101.73
2905156,Caetanos,BA,11243,767,0.75903,73.93,36,104.65
2911857,Heliópolis,BA,12258,313,0.73723,72.9,36,100.83
2924801,Piritiba,BA,17528,980,0.83375,66.74,36,96.93
2912509,Ibipitanga,BA,13863,954,0.771,79.3,36,99.01
2901106,Amélia Rodrigues,BA,24100,167,0.90264,57.61,36,87.39
2912905,Ibirataia,BA,18769,318,0.7784,59.63,36,94.55
2933000,Valente,BA,24362,395,0.85098,62.86,36,94.34
2901601,Antas,BA,14195,320,0.81688,83.85,36,100.65
2932309,Ubatã,BA,16089,178,0.83425,63.37,36,93.67
2911808,Guaratinga,BA,19016,2189,0.72412,67.97,36,105.87
2904605,Brumado,BA,70462,2208,0.88065,61.33,36,95.11
2906709,Cândido Sales,BA,25226,1170,0.79962,61.36,36,99
2913606,Ilhéus,BA,178207,1589,0.90858,56.87,36,91.87
2908804,Contendas do Sincorá,BA,4327,977,0.8287,77.7,36,102.38
2913507,Iguaí,BA,21440,860,0.75936,65.73,36,102.52
2917201,Ituaçu,BA,17876,1199,0.78516,68.76,36,99.38
2903102,Barra do Rocha,BA,5772,214,0.73776,60.08,36,109.39
2922102,Mundo Novo,BA,17278,1492,0.81664,63.37,36,97.14
2931707,Terra Nova,BA,10790,193,0.89606,61.14,36,90.44
2915205,Itagibá,BA,15284,811,0.81042,63.19,36,101.18
2916708,Itaquara,BA,8150,344,0.78569,65.74,36,99.98
2923407,Palmas de Monte Alto,BA,20062,2560,0.77203,67.35,36,102.26
2924058,Pé de Serra,BA,13215,597,0.79883,68.94,36,96.19
2910107,Dom Basílio,BA,11878,690,0.81365,70.07,36,104.23
2929503,São Sebastião do Passé,BA,40913,537,0.89128,53.5,36,89.93
2930600,Serrolândia,BA,13306,322,0.79431,67.3,36,95.33
2919926,Madre de Deus,BA,18406,32,0.95578,47.06,36,88.47
2927804,Santa Cruz da Vitória,BA,4654,284,0.78993,65.24,36,99.7
2909802,Cruz das Almas,BA,60257,139,0.91316,56.34,36,87.22
2923308,Ouriçangas,BA,7708,157,0.80262,64.61,36,93.04
2920601,Maragogipe,BA,35791,438,0.82405,55.82,36,95.42
2922755,Nova Ibiá,BA,6492,203,0.7848,53.61,36,106.77
2919504,Livramento de Nossa Senhora,BA,43884,1953,0.82798,64.17,36,100.4
2900504,Érico Cardoso,BA,10600,735,0.75831,80.22,36,99.36
2304277,Ererê,CE,6473,363,0.75903,66.64,36,98.83
2308351,Milhã,CE,14094,502,0.81331,73.45,36,100.1
2308708,Morada Nova,CE,61383,2764,0.79169,69.66,36,97.22
2312700,Senador Pompeu,CE,24241,957,0.78632,72.25,36,95.33
2306900,Jaguaribe,CE,33708,1877,0.81787,69.06,36,94.16
2310902,Piquet Carneiro,CE,16609,590,0.80317,81.85,36,98.97
2303600,Catarina,CE,10231,488,0.73738,73.31,36,97.4
2301505,Arneiroz,CE,7408,1068,0.75888,72.6,36,100.3
2305654,Ipaporanga,CE,11566,705,0.76565,72.68,36,98.58
2313104,Tabuleiro do Norte,CE,30629,1048,0.81173,65.31,36,90.97
2310001,Palhano,CE,9343,437,0.77781,69.52,36,99.96
3201704,Conceição do Castelo,ES,11932,370,0.92223,66.71,36,100.15
3202009,Dores do Rio Preto,ES,6590,159,0.88728,61.55,36,100.61
3205069,Venda Nova do Imigrante,ES,23822,186,0.9467,61.14,36,96.48
3205036,Vargem Alta,ES,19544,418,0.93187,61.27,36,103.29
3203700,Muniz Freire,ES,18140,679,0.8813,65.1,36,103.01
3203502,Montanha,ES,18869,1099,0.87577,60.26,36,97.84
3200706,Atilio Vivacqua,ES,10522,233,0.92564,59.44,36,99.43
3204203,Piúma,ES,22237,74,0.9545,58.91,36,95.6
3200904,Barra de São Francisco,ES,42227,945,0.89232,57.69,36,97.63
3203346,Marechal Floriano,ES,17608,285,0.93927,57.6,36,99.42
3203320,Marataízes,ES,41823,130,0.92859,62.95,36,95.97
3204708,São Gabriel da Palha,ES,32219,435,0.93289,62.89,36,97.08
3202306,Guaçuí,ES,29264,468,0.91159,66.93,36,94.58
3200409,Anchieta,ES,29943,410,0.95599,59.31,36,97.74
3201001,Boa Esperança,ES,13568,429,0.89318,59.7,36,98.77
3204658,São Domingos do Norte,ES,8337,299,0.92322,68.11,36,109.9
3203908,Nova Venécia,ES,48944,1440,0.92311,61.14,36,98.07
5212105,Joviânia,GO,7106,446,0.92221,63.64,36,102.63
5206404,Crixás,GO,17006,4673,0.90523,50.49,36,105.21
5220157,São Luíz do Norte,GO,4832,584,0.88499,52.16,36,103.92
5209937,Inaciolândia,GO,5886,689,0.87534,60.69,36,101.08
5219712,Santo Antônio da Barra,GO,4262,450,0.86756,62.69,36,108.76
5219803,São Domingos,GO,9671,3336,0.8434,52.07,36,111.66
5201801,Aragoiânia,GO,11846,218,0.91399,54.5,36,99.23
5217401,Pires do Rio,GO,32061,1078,0.94823,67.78,36,98.39
5218607,Rialma,GO,12071,268,0.94435,63.33,36,97.68
5205802,Corumbá de Goiás,GO,10351,1065,0.89883,67.46,36,104.89
5201454,Aparecida do Rio Doce,GO,2872,603,0.91553,56.48,36,99.11
5211503,Itumbiara,GO,107289,2447,0.9449,56.77,36,94.64
5203575,Bonópolis,GO,3282,1635,0.86756,54.64,36,104.15
5206701,Damianópolis,GO,3768,418,0.87733,57.97,36,101.82
5209101,Goiatuba,GO,35481,2480,0.94301,65.53,36,97
5201702,Aragarças,GO,18193,662,0.93166,58.45,36,99.54
5203302,Bela Vista de Goiás,GO,34320,1274,0.94042,60.67,36,100.96
5220603,Silvânia,GO,22098,2350,0.94419,55.51,36,102.69
5215009,Nova Veneza,GO,9444,122,0.93675,65.95,36,99.85
5216403,Paraúna,GO,10640,3787,0.93234,58.97,36,96.12
5222302,Vila Propício,GO,5808,2182,0.85674,52.16,36,109.7
5213806,Morrinhos,GO,51017,2846,0.95134,62.72,36,99.19
5207402,Edéia,GO,11640,1469,0.91351,58.12,36,100.32
5219407,Santa Rita do Araguaia,GO,5910,1357,0.92677,57.8,36,98.19
5205901,Corumbaíba,GO,9103,1864,0.94555,62,36,103.69
5208301,Divinópolis de Goiás,GO,4457,829,0.86122,60.82,36,99.06
2104909,Guimarães,MA,10277,479,0.88949,62.44,36,99.53
3115805,Centralina,MG,10183,322,0.91487,65.14,36,100.26
3118304,Conselheiro Lafaiete,MG,131063,370,0.97273,68.81,36,92.66
